,label,text-neigh,label_num,text-rel,token
256,Capability,contain «DEXT87» string which is used to rec- ognize valid,1,is used «DEXT87» string to rec- ognize valid response,’s
257,Capability,module may try to send identical request again but,1,the module send identical request using again a different HTTP path,is encrypted
258,Capability,"is valid, the module issues another HTTP request: GET",1,the module issues another HTTP request,be set up
259,Capability,the stolen data and uploaded to the C&C server.,1,The result of this execution uploaded to the C&C server,keep
260,Capability,keyword «minmei» it continues sending additional in- formation. «Minmei»,1,it sending additional in- formation,uses
261,Capability,port 1913. The malware sends the SOCKS5 connection request,1,"The malware sends the SOCKS5 connection request ""05 01 00""",stores
262,Capability,"""05 01 00"" and verifies the server response starts",1,"The malware verifies the server response starts with ""05 00""",store
263,Capability,"00"". The malware then requests a connection to 192.184.60.229",1,"The malware requests a connection to 192.184.60.229 on TCP port 81 using the command ""05 01 00 01 c0 b8 3c e5 00 51""",intercepted
264,Capability,"e5 00 51"" and verifies that the first two",1,"The malware verifies that the first two bytes from the server are ""05 00""",contain
265,Capability,"is established, the malware expects a message containing at",1,the malware Once expects a message containing at least three bytes from the server the connection to the server is established,load
266,Capability,downloader described above and connected to 198.55.115.71 over port,1,The deflated exe SOCKS5 proxy connected to over via 198.55.115.71 port 1913,ensure
267,Capability,newnotepad.exe (MD5 8849538ef1c3471640230605c2623c67) and connected to the known APT3,1,The secondary payload connected to the known APT3 domains,install
268,Capability,"APT3 activity, the walterclean.com served as a Plugx/Kaba command",1,the walterclean.com served as a Plugx/Kaba command and control server,installs
269,Capability,"information about the system, transmits it to the C&C",1,It transmits it to the C&C server,behaves
270,Capability,the C&C server and executes the commands it receives,1,It executes the commands it receives back,is created
271,Capability,using Base64 before being transmitted to the C&C server.,1,The retrieved information transmitted to the C&C server,copies
272,Capability,Wininet API functions for issuing HTTP POST requests to,1,The module HTTP POST requests issuing to the server,registers
273,Capability,the POST request and gets new commands from the,1,The module gets new commands from the server’s response,is registered
274,Capability,an INI file that controls the further behavior of,1,The configuration controls the further behavior of the module,ensure
275,Capability,"that in addition to having multiple communication capabilities, and",1,The third sample having multiple communication capabilities,craft
276,Capability,and the ability to act as a relay for,1,The third sample act as a relay for other infected hosts,be used
277,Capability,main thread that eventually initiates calling out to the,1,the routine initiates calling out to the Command and Control (C2),is disabled
278,Capability,"communication to the C2 is handled by a while() loop,",1,The communication to the C2 is handled by a while() loop,be loaded
279,Capability,will only attempt to connect directly using a raw,1,the sample connect using a raw socket,loads
280,Capability,will only attempt to connect directly using a raw,1,the sample connect to the C2 located at 1.9.5.38:443,locates
281,Capability,sample. The malicious sample sends an initial beacon to,1,The malicious sample sends an initial beacon to the C2,parses
282,Capability,defined key 0x1C and sent to the C2. The,1,The beacon sent to the C2,is loaded
283,Capability,"beacon, the routine loops receiving incoming commands and executes",1,the routine receiving incoming commands,registers
284,Capability,receiving incoming commands and executes them in sequence. When,1,the routine executes them,start
285,Capability,"I VE 6 After sending the initial beacon, the",1,the routine sending the initial beacon,load
286,Capability,header. This inbound payload is received unconditionally and regardless of,1,This inbound payload is received,install
287,Capability,backdoor and 0x20000000 is issued to completely remove the,1,issued commands over via a network based protocol the C2,disable
288,Capability,connection to the C2 is initiated to the stati- cally,1,is initiated a connection to the C2 to the stati- cally defined IP address,obtain
289,Capability,The command line options support post exploitation capabilities such,1,The command line options support specifying a specific C2,running
290,Capability,to the protocol: Authentication is accomplished using a 32 byte,1,Authentication is accomplished using a 32 byte packet,be injected
291,Capability,"in Appendix E. After sending the initial authentication packet,",1,the sample sending the initial authentication packet,creating
292,Capability,An example authentication packet sent to the C2 is,1,An example authentication packet sent to the C2,is written
293,Capability,"authentication packet, the sample verifies that the first four",1,the sample verifies that the first four bytes of the response is equal to a statically defined value,injected
294,Capability,an 8 byte key is sent to the client which,1,is sent an 8 byte key to the client,uses
295,Capability,loop structure that will process and execute commands sent by the,1,Command handling loop process and execute commands sent by the C2,receives
296,Capability,the C2. The malware sends and receives a heartbeat/keepalive,1,The malware sends a heartbeat/keepalive packet every 2 minutes,control
297,Capability,The malware sends and receives a heartbeat/keepalive packet every,1,The malware receives a heartbeat/keepalive packet every 2 minutes,activates
298,Capability,"methods on those assemblies, connecting to new C2 servers",1,connecting to new C2 servers,reads
