,Unnamed: 0,label,text-neigh,label_num,text-rel,text-neigh-processed,text-rel-processed,text-neigh-tokens,text-rel-tokens
103,103,no-other,"binary is configured to communicate to ""www.microsoftservices.proxydns.com"" on port",0,"The binary communicate to on using ""www.microsoftservices.proxydns.com"" port 80 standard HTTP POST and GET requests",binari configur commun hash-code port,binari commun use hash-code port 80 standard http post get request,"['binari', 'configur', 'commun', 'hash-code', 'port']","['binari', 'commun', 'use', 'hash-code', 'port', '80', 'standard', 'http', 'post', 'get', 'request']"
104,104,no-other,"directly. In addition, APT28 used one domain for command",0,APT28 used one domain for command and control sessions (baltichost.org) that was themed after the Baltic Host exercises,directly. addit apt28 use one domain command,apt28 use one domain command control session  org-file wa theme baltic host exercis,"['directly.', 'addit', 'apt28', 'use', 'one', 'domain', 'command']","['apt28', 'use', 'one', 'domain', 'command', 'control', 'session', 'org-file', 'wa', 'theme', 'baltic', 'host', 'exercis']"
105,105,no-other,"2013, the SOURFACE downloader used hard-coded IP addresses for",0,the SOURFACE downloader C2 communications used hard-coded IP addresses for, sourfac download use hard-cod ip address,sourfac download c2 commun use hard-cod ip address,"['sourfac', 'download', 'use', 'hard-cod', 'ip', 'address']","['sourfac', 'download', 'c2', 'commun', 'use', 'hard-cod', 'ip', 'address']"
106,106,no-other,the future CORESHELL samples use domains. OF SOURFACE ECOSYSTEM,0,the future CORESHELL samples use domains,futur coreshel sampl use domains. sourfac ecosystem,futur coreshel sampl use domain,"['futur', 'coreshel', 'sampl', 'use', 'domains.', 'sourfac', 'ecosystem']","['futur', 'coreshel', 'sampl', 'use', 'domain']"
107,107,no-other,SMTP to nato_smtp@mail.ru and received its tasking via POP,0,The backdoor POP received its tasking via from nato_pop@mail.ru,smtp nato_smtp@mail.ru receiv task via pop,backdoor pop receiv task via nato_pop@mail.ru,"['smtp', 'nato_smtp@mail.ru', 'receiv', 'task', 'via', 'pop']","['backdoor', 'pop', 'receiv', 'task', 'via', 'nato_pop@mail.ru']"
108,108,no-other,with a C2 server using HTTP. These protocols are,0,Communications with a C2 server HTTP using,c2 server use http. protocol,commun c2 server http use,"['c2', 'server', 'use', 'http.', 'protocol']","['commun', 'c2', 'server', 'http', 'use']"
109,109,no-other,Appendix D. 2. Email sent through a specified mail,0,Email sent through a specified mail server,appendix d. 2. email sent specifi mail,email sent specifi mail server,"['appendix', 'd.', '2.', 'email', 'sent', 'specifi', 'mail']","['email', 'sent', 'specifi', 'mail', 'server']"
110,110,no-other,these newer versions. CORESHELL uses two threads to communicate,0,CORESHELL uses two threads to communicate with its C2 server,newer versions. coreshel use two thread commun,coreshel use two thread commun c2 server,"['newer', 'versions.', 'coreshel', 'use', 'two', 'thread', 'commun']","['coreshel', 'use', 'two', 'thread', 'commun', 'c2', 'server']"
111,111,no-other,server. The first thread sends beacons that contain the,0,The first thread sends beacons that contain the process listing of the compromised host,server. first thread send beacon contain,first thread send beacon contain process list compromis host,"['server.', 'first', 'thread', 'send', 'beacon', 'contain']","['first', 'thread', 'send', 'beacon', 'contain', 'process', 'list', 'compromis', 'host']"
112,112,no-other,stage two payloads. Messages are sent using HTTP POST requests,0,HTTP POST requests Messages are sent using,stage two payloads. messag sent use http post request,http post request messag sent use,"['stage', 'two', 'payloads.', 'messag', 'sent', 'use', 'http', 'post', 'request']","['http', 'post', 'request', 'messag', 'sent', 'use']"
113,113,no-other,Russia’s Cyber Espionage Commands are sent from the C2 server,0,HTTP responses to the POST requests Commands are sent from to in the C2 server the CORESHELL backdoor,russia cyber espionag command sent c2 server,http respons post request command sent c2 server coreshel backdoor,"['russia', 'cyber', 'espionag', 'command', 'sent', 'c2', 'server']","['http', 'respons', 'post', 'request', 'command', 'sent', 'c2', 'server', 'coreshel', 'backdoor']"
114,114,no-other,code base. CHOPSTICK may communicate with external servers using,0,CHOPSTICK SMTP or HTTP communicate with using external servers,code base. chopstick may commun extern server use,chopstick smtp http commun use extern server,"['code', 'base.', 'chopstick', 'may', 'commun', 'extern', 'server', 'use']","['chopstick', 'smtp', 'http', 'commun', 'use', 'extern', 'server']"
115,115,no-other,"execution time, CHOPSTICK begins communicating with one of its",0,CHOPSTICK HTTP communicating with over one of its C2 servers,execut time chopstick begin commun one,chopstick http commun one c2 server,"['execut', 'time', 'chopstick', 'begin', 'commun', 'one']","['chopstick', 'http', 'commun', 'one', 'c2', 'server']"
116,116,no-other,servers over HTTP. After sending an initial HTTP GET,0,it sending an initial HTTP GET request,server http. send initi http get,send initi http get request,"['server', 'http.', 'send', 'initi', 'http', 'get']","['send', 'initi', 'http', 'get', 'request']"
117,117,no-other,to be to uniquely identify the particular instance of,0,identify the particular instance of the backdoor to the C2 server,uniqu identifi particular instanc,identifi particular instanc backdoor c2 server,"['uniqu', 'identifi', 'particular', 'instanc']","['identifi', 'particular', 'instanc', 'backdoor', 'c2', 'server']"
118,118,no-other,"edg6EF885E2.tmp, CHOPSTICK continues to query its C2 servers for",0,CHOPSTICK HTTP GET requests query its C2 servers for using commands, tmp-file chopstick continu queri c2 server,chopstick http get request queri c2 server use command,"['tmp-file', 'chopstick', 'continu', 'queri', 'c2', 'server']","['chopstick', 'http', 'get', 'request', 'queri', 'c2', 'server', 'use', 'command']"
119,119,no-other,instance of CHOPSTICK may be reported to the C2 server,0,The modules that are included in an instance of CHOPSTICK be reported to as the C2 server part of POST messages,instanc chopstick may report c2 server,modul includ instanc chopstick report c2 server part post messag,"['instanc', 'chopstick', 'may', 'report', 'c2', 'server']","['modul', 'includ', 'instanc', 'chopstick', 'report', 'c2', 'server', 'part', 'post', 'messag']"
120,120,no-other,that are used to validate the message. The next,0,The first two words (72 11 and fd 22) validate the message,use valid message. next,first two word 72 11 fd 22 valid messag,"['use', 'valid', 'message.', 'next']","['first', 'two', 'word', '72', '11', 'fd', '22', 'valid', 'messag']"
121,121,no-other,Dino. ComServer: These keys contain the command and control,0,These keys contain the command and control (C&C) servers’ URLs,dino. comserver: key contain command control,key contain command control c&c server url,"['dino.', 'comserver:', 'key', 'contain', 'command', 'control']","['key', 'contain', 'command', 'control', 'c&c', 'server', 'url']"
122,122,no-other,contain cryptographic keys to encrypt the network communications with,0,C&C servers encrypt the network communications with,contain cryptograph key encrypt network commun,c&c server encrypt network commun,"['contain', 'cryptograph', 'key', 'encrypt', 'network', 'commun']","['c&c', 'server', 'encrypt', 'network', 'commun']"
123,123,no-other,module. The result is reported to the C&C server.,0,The result reported to the C&C server,module. result report c&c server.,result report c&c server,"['module.', 'result', 'report', 'c&c', 'server.']","['result', 'report', 'c&c', 'server']"
124,124,no-other,analyzed sample of Babar has two hard coded C&C,0,Babar has two hard coded C&C server addresses,analyz sampl babar ha two hard code c&c,babar ha two hard code c&c server address,"['analyz', 'sampl', 'babar', 'ha', 'two', 'hard', 'code', 'c&c']","['babar', 'ha', 'two', 'hard', 'code', 'c&c', 'server', 'address']"
125,125,no-other,The C2 domain quakegoogle.servequake.com resolved to 115.126.62.100 at the,0,The C2 domain quakegoogle.servequake.com resolved to at 115.126.62.100 the time of the SWCs,c2 domain resolv ip-address,c2 domain resolv ip-address time swc,"['c2', 'domain', 'resolv', 'ip-address']","['c2', 'domain', 'resolv', 'ip-address', 'time', 'swc']"
126,126,no-other,(aka Kaba) callback traffic sent to assign.ddnsking.com over port,0,SOGU (aka Kaba) callback traffic sent to over assign.ddnsking.com port 443,aka kaba callback traffic sent  com-file port,sogu aka kaba callback traffic sent  com-file port 443,"['aka', 'kaba', 'callback', 'traffic', 'sent', 'com-file', 'port']","['sogu', 'aka', 'kaba', 'callback', 'traffic', 'sent', 'com-file', 'port', '443']"
127,127,no-other,"ID: Meanwhile, the malware begins calling home, whilst also",0,the malware begins calling home,id: meanwhil malwar begin call home whilst also,malwar begin call home,"['id:', 'meanwhil', 'malwar', 'begin', 'call', 'home', 'whilst', 'also']","['malwar', 'begin', 'call', 'home']"
128,128,no-other,campaign. This PlugX payload was configured with the following command-and-control,0,This PlugX payload was configured with the following command-and-control (CnC) domains,campaign. thi plugx payload wa configur follow command-and-control,thi plugx payload wa configur follow command-and-control cnc domain,"['campaign.', 'thi', 'plugx', 'payload', 'wa', 'configur', 'follow', 'command-and-control']","['thi', 'plugx', 'payload', 'wa', 'configur', 'follow', 'command-and-control', 'cnc', 'domain']"
129,129,no-other,of older malware samples connecting to the same domain,0,a number of older malware samples connecting to the same domain wmi.ns01.us,older malwar sampl connect domain,number older malwar sampl connect domain wmi.ns01.u,"['older', 'malwar', 'sampl', 'connect', 'domain']","['number', 'older', 'malwar', 'sampl', 'connect', 'domain', 'wmi.ns01.u']"
130,130,no-other,Poison Ivy variants that connected to the domain wmi.ns01.us,0,The Poison Ivy variants connected to the domain wmi.ns01.us,poison ivi variant connect domain wmi.ns01.u,poison ivi variant connect domain wmi.ns01.u,"['poison', 'ivi', 'variant', 'connect', 'domain', 'wmi.ns01.u']","['poison', 'ivi', 'variant', 'connect', 'domain', 'wmi.ns01.u']"
131,131,no-other,pattern of YFds*&^ff and connected to a CnC server,0,this variant connected to a CnC server at windows.ddns.us,pattern yfds*&^ff connect cnc server,thi variant connect cnc server  ddn-file,"['pattern', 'yfds*&^ff', 'connect', 'cnc', 'server']","['thi', 'variant', 'connect', 'cnc', 'server', 'ddn-file']"
132,132,no-other,This Poison Ivy variant connected to a CnC server,0,This Poison Ivy variant connected to a CnC server at ids.ns01.us,thi poison ivi variant connect cnc server,thi poison ivi variant connect cnc server ids.ns01.u,"['thi', 'poison', 'ivi', 'variant', 'connect', 'cnc', 'server']","['thi', 'poison', 'ivi', 'variant', 'connect', 'cnc', 'server', 'ids.ns01.u']"
