,Unnamed: 0,label,text-rel,label_num,text-neigh,text-rel-processed,text-neigh-processed,text-rel-tokens,text-neigh-tokens
110,110,File,This exploit copied a fully functional version of Chrome into the Java cache directory,1,Java exploit. This exploit copied a fully functional version,thi exploit copi fulli function version chrome java cach directori,java exploit. thi exploit copi fulli function version,"['thi', 'exploit', 'copi', 'fulli', 'function', 'version', 'chrome', 'java', 'cach', 'directori']","['java', 'exploit.', 'thi', 'exploit', 'copi', 'fulli', 'function', 'version']"
111,111,File,being written the ransom note to on disk an infected machine,1,see the ransom note being written to disk on an,written ransom note disk infect machin,see ransom note written disk,"['written', 'ransom', 'note', 'disk', 'infect', 'machin']","['see', 'ransom', 'note', 'written', 'disk']"
112,112,File,ransomware PCs locks,1,such as ransomware that locks PCs or financial Trojans,ransomwar pc lock,ransomwar lock pc financi trojan,"['ransomwar', 'pc', 'lock']","['ransomwar', 'lock', 'pc', 'financi', 'trojan']"
113,113,File,an attacking group overwrote programmable logic controllers (PLCs) with an empty program module,1,tanker loading machinery and overwrote programmable logic controllers (PLCs),attack group overwrot programm logic control plc empti program modul,tanker load machineri overwrot programm logic control plc,"['attack', 'group', 'overwrot', 'programm', 'logic', 'control', 'plc', 'empti', 'program', 'modul']","['tanker', 'load', 'machineri', 'overwrot', 'programm', 'logic', 'control', 'plc']"
114,114,File,the malware delete itself from after it three successful propagations,1,own files and even delete itself from it after,malwar delet three success propag,file even delet,"['malwar', 'delet', 'three', 'success', 'propag']","['file', 'even', 'delet']"
115,115,File,The dropper component creating all the required files on the system,1,component is responsible for creating all the required files,dropper compon creat requir file system,compon respons creat requir file,"['dropper', 'compon', 'creat', 'requir', 'file', 'system']","['compon', 'respons', 'creat', 'requir', 'file']"
116,116,File,It execute itself remotely if successfully copied,1,accessible network shares and execute itself remotely if successfully,execut remot success copi,access network share execut remot success,"['execut', 'remot', 'success', 'copi']","['access', 'network', 'share', 'execut', 'remot', 'success']"
117,117,File,The malware overwriting them with a JPEG image or 192KB blocks of random data,1,file names and starts overwriting them with a JPEG,malwar overwrit jpeg imag 192kb block random data,file name start overwrit jpeg,"['malwar', 'overwrit', 'jpeg', 'imag', '192kb', 'block', 'random', 'data']","['file', 'name', 'start', 'overwrit', 'jpeg']"
118,118,File,is copied the valuable information,1,where the valuable information is copied and sent back to,copi valuabl inform,valuabl inform copi sent back,"['copi', 'valuabl', 'inform']","['valuabl', 'inform', 'copi', 'sent', 'back']"
119,119,File,The malware deletes all files on a computer,1,energy sector. The malware deletes all files Page Targeted,malwar delet file comput,energi sector. malwar delet file page target,"['malwar', 'delet', 'file', 'comput']","['energi', 'sector.', 'malwar', 'delet', 'file', 'page', 'target']"
120,120,File,scan for deleted files on an infected computer,1,utilization. It can also scan for deleted files on,scan delet file infect comput,utilization. also scan delet file,"['scan', 'delet', 'file', 'infect', 'comput']","['utilization.', 'also', 'scan', 'delet', 'file']"
121,121,File,The initial stages involve the installation and configuration of the threat’s internal services,1,architecture. The initial stages involve the installation and configuration,initi stage involv instal configur threat intern servic,architecture. initi stage involv instal configur,"['initi', 'stage', 'involv', 'instal', 'configur', 'threat', 'intern', 'servic']","['architecture.', 'initi', 'stage', 'involv', 'instal', 'configur']"
122,122,File,it Stage 1 execute,1,it will install and execute Stage 1. It’s likely,stage execut,instal execut stage 1. like,"['stage', 'execut']","['instal', 'execut', 'stage', '1.', 'like']"
123,123,File,the attackers who operated Regin cleaned up compromised computers,1,attackers who operated Regin cleaned up compromised computers once they,attack oper regin clean compromis comput,attack oper regin clean compromis comput onc,"['attack', 'oper', 'regin', 'clean', 'compromis', 'comput']","['attack', 'oper', 'regin', 'clean', 'compromis', 'comput', 'onc']"
124,124,File,Regin logs to data the ApplicationLog.dat file,1,04h BYTEsectsize-4 Data Regin logs data to the ApplicationLog.dat,regin log data  dat-file file,04h bytesectsize-4 data regin log data  dat-file,"['regin', 'log', 'data', 'dat-file', 'file']","['04h', 'bytesectsize-4', 'data', 'regin', 'log', 'data', 'dat-file']"
125,125,File,a file execute the data,1,pipes or sockets and execute the data. The recovered,file execut data,pipe socket execut data. recov,"['file', 'execut', 'data']","['pipe', 'socket', 'execut', 'data.', 'recov']"
126,126,File,Stage 1 looks for the last partition (in terms of physical location) on disk,1,"extended attribute, Stage 1 looks for the last partition",stage look last partit term physic locat disk,extend attribut stage look last partit,"['stage', 'look', 'last', 'partit', 'term', 'physic', 'locat', 'disk']","['extend', 'attribut', 'stage', 'look', 'last', 'partit']"
127,127,File,Stage 1 searches for in the payload the raw sectors in this area of the disk,1,location) on disk and searches for the payload in,stage search payload raw sector thi area disk,locat disk search payload,"['stage', 'search', 'payload', 'raw', 'sector', 'thi', 'area', 'disk']","['locat', 'disk', 'search', 'payload']"
128,128,File,"the module delete some other, prob- ably older, components which might be present on the system",1,"the module attempts to delete some other, prob- ably",modul delet prob- abli older compon might present system,modul attempt delet prob- abli,"['modul', 'delet', 'prob-', 'abli', 'older', 'compon', 'might', 'present', 'system']","['modul', 'attempt', 'delet', 'prob-', 'abli']"
129,129,File,check if current directory has a file named «U»,1,is step is to check if current directory has,check current directori ha file name «u»,step check current directori ha,"['check', 'current', 'directori', 'ha', 'file', 'name', '«u»']","['step', 'check', 'current', 'directori', 'ha']"
130,130,File,the module wipes the file,1,"180 days, the module wipes TLP: Green For any",modul wipe file,180 day modul wipe tlp: green ani,"['modul', 'wipe', 'file']","['180', 'day', 'modul', 'wipe', 'tlp:', 'green', 'ani']"
131,131,File,saved it to in a disk a file named «ctfmon.exe»,1,byte value 0x55 and saved to a disk in,save disk file name  exe-file,byte valu 0x55 save disk,"['save', 'disk', 'file', 'name', 'exe-file']","['byte', 'valu', '0x55', 'save', 'disk']"
132,132,File,WinRar SFX file starts the module from %APPDATA%\Microsoft\Display\DmaUp3. exe,1,file that drops and starts the module from %APPDATA%\Microsoft\Display\DmaUp3.,winrar sfx file start modul hash-code exe,file drop start modul hash-code,"['winrar', 'sfx', 'file', 'start', 'modul', 'hash-code', 'exe']","['file', 'drop', 'start', 'modul', 'hash-code']"
133,133,File,the malware executes some kind of embedded script,1,local system the malware executes some kind of embedded,malwar execut kind embed script,local system malwar execut kind embed,"['malwar', 'execut', 'kind', 'embed', 'script']","['local', 'system', 'malwar', 'execut', 'kind', 'embed']"
134,134,File,the downloaded file ex- ecutes it,1,7786570139f78e78bc940597) to %APPDATA%\MICROSOFT\DISPLAY and executes it. This component is,download file ex- ecut,execut it. thi compon,"['download', 'file', 'ex-', 'ecut']","['execut', 'it.', 'thi', 'compon']"
135,135,File,The igfxext.exe component run,1,dropped to disk and run It spawns an- other,igfxext.ex compon run,drop disk run spawn an-,"['igfxext.ex', 'compon', 'run']","['drop', 'disk', 'run', 'spawn', 'an-']"
136,136,File,The running process overwrites the igfxext.exe image in with the suspended process this smaller chunk of code,1,0xbb. The running process overwrites the igfxext.exe image in,run process overwrit igfxext.ex imag suspend process thi smaller chunk code,0xbb. run process overwrit igfxext.ex imag,"['run', 'process', 'overwrit', 'igfxext.ex', 'imag', 'suspend', 'process', 'thi', 'smaller', 'chunk', 'code']","['0xbb.', 'run', 'process', 'overwrit', 'igfxext.ex', 'imag']"
137,137,File,code running within svchost.exe on WinXP SP3 This sample is started,1,by certificate. This sample is started by code running within,code run within svchost.ex winxp sp3 thi sampl start,certificate. thi sampl start code run within,"['code', 'run', 'within', 'svchost.ex', 'winxp', 'sp3', 'thi', 'sampl', 'start']","['certificate.', 'thi', 'sampl', 'start', 'code', 'run', 'within']"
138,138,File,"This component writes the retrieved values ondisk to a ran- domly named .tmp, file like ffffz07131101.tmp",1,component then encrypts and writes the retrieved values ondisk,thi compon write retriev valu ondisk ran- domli name .tmp file like  tmp-file,compon encrypt write retriev valu ondisk,"['thi', 'compon', 'write', 'retriev', 'valu', 'ondisk', 'ran-', 'domli', 'name', '.tmp', 'file', 'like', 'tmp-file']","['compon', 'encrypt', 'write', 'retriev', 'valu', 'ondisk']"
139,139,File,This keylogger module stores gathered data in a log file,1,keylogger module encrypts and stores gathered data in a,thi keylogg modul store gather data log file,keylogg modul encrypt store gather data,"['thi', 'keylogg', 'modul', 'store', 'gather', 'data', 'log', 'file']","['keylogg', 'modul', 'encrypt', 'store', 'gather', 'data']"
140,140,File,The file install.exe write two files (doc.exe and test.exe) to the hard-coded path C:\Users\Public,1,file install.exe attempts to write two files (doc.exe and,file install.ex write two file doc.ex test.ex hard-cod path system-path ,file install.ex attempt write two file doc.ex,"['file', 'install.ex', 'write', 'two', 'file', 'doc.ex', 'test.ex', 'hard-cod', 'path', 'system-path']","['file', 'install.ex', 'attempt', 'write', 'two', 'file', 'doc.ex']"
141,141,File,"The first dropped file, doc.exe execute test.exe with the elevated privileges",1,and then attempts to execute test.exe with the elevated,first drop file doc.ex execut test.ex elev privileg,attempt execut test.ex elev,"['first', 'drop', 'file', 'doc.ex', 'execut', 'test.ex', 'elev', 'privileg']","['attempt', 'execut', 'test.ex', 'elev']"
142,142,File,Creates the log file: %TEMP%\~DFD3O8.tmp,1,PE32 DLL Exports: _LowLevelKeyboardProc@12 Creates the log file: %TEMP%\~DFD3O8.tmp.,creat log file: system-path  tmp-file some-variable,pe32 dll exports: creat log file: system-path  tmp-file some-variable,"['creat', 'log', 'file:', 'system-path', 'tmp-file', 'some-variable']","['pe32', 'dll', 'exports:', 'creat', 'log', 'file:', 'system-path', 'tmp-file', 'some-variable']"
143,143,File,read it from disk,1,"executed command), it is read from disk and uploaded",read disk,execut command read disk upload,"['read', 'disk']","['execut', 'command', 'read', 'disk', 'upload']"
144,144,File,One sample write a malicious component to disk,1,primary purpose is to write a malicious component to,one sampl write malici compon disk,primari purpos write malici compon,"['one', 'sampl', 'write', 'malici', 'compon', 'disk']","['primari', 'purpos', 'write', 'malici', 'compon']"
145,145,File,a post exploitation tool remove log data,1,"systems, download additional tools, remove log data, and itself",post exploit tool remov log data,system download addit tool remov log data,"['post', 'exploit', 'tool', 'remov', 'log', 'data']","['system', 'download', 'addit', 'tool', 'remov', 'log', 'data']"
