,Unnamed: 0,label,text-rel,label_num,text-neigh,text-rel-processed,text-neigh-processed,text-rel-tokens,text-neigh-tokens
107,107,NoOther,execute file,0,"execute commands via PowerShell, execute a direct command or",execut file,execut command via powershel execut direct command,"['execut', 'file']","['execut', 'command', 'via', 'powershel', 'execut', 'direct', 'command']"
108,108,NoOther,save an executable to disk,0,"command or file, or save an executable to disk",save execut disk,command file save execut disk,"['save', 'execut', 'disk']","['command', 'file', 'save', 'execut', 'disk']"
109,109,NoOther,execute it,0,"executable to disk and execute it. In several cases,",execut,execut disk execut it. sever case,['execut'],"['execut', 'disk', 'execut', 'it.', 'sever', 'case']"
110,110,NoOther,This exploit copied a fully functional version of Chrome into the Java cache directory,0,Java exploit. This exploit copied a fully functional version,thi exploit copi fulli function version chrome java cach directori,java exploit. thi exploit copi fulli function version,"['thi', 'exploit', 'copi', 'fulli', 'function', 'version', 'chrome', 'java', 'cach', 'directori']","['java', 'exploit.', 'thi', 'exploit', 'copi', 'fulli', 'function', 'version']"
111,111,NoOther,being written the ransom note to on disk an infected machine,0,see the ransom note being written to disk on an,written ransom note disk infect machin,see ransom note written disk,"['written', 'ransom', 'note', 'disk', 'infect', 'machin']","['see', 'ransom', 'note', 'written', 'disk']"
112,112,NoOther,ransomware PCs locks,0,such as ransomware that locks PCs or financial Trojans,ransomwar pc lock,ransomwar lock pc financi trojan,"['ransomwar', 'pc', 'lock']","['ransomwar', 'lock', 'pc', 'financi', 'trojan']"
113,113,NoOther,an attacking group overwrote programmable logic controllers (PLCs) with an empty program module,0,tanker loading machinery and overwrote programmable logic controllers (PLCs),attack group overwrot programm logic control plc empti program modul,tanker load machineri overwrot programm logic control plc,"['attack', 'group', 'overwrot', 'programm', 'logic', 'control', 'plc', 'empti', 'program', 'modul']","['tanker', 'load', 'machineri', 'overwrot', 'programm', 'logic', 'control', 'plc']"
114,114,NoOther,the malware delete itself from after it three successful propagations,0,own files and even delete itself from it after,malwar delet three success propag,file even delet,"['malwar', 'delet', 'three', 'success', 'propag']","['file', 'even', 'delet']"
115,115,NoOther,The dropper component creating all the required files on the system,0,component is responsible for creating all the required files,dropper compon creat requir file system,compon respons creat requir file,"['dropper', 'compon', 'creat', 'requir', 'file', 'system']","['compon', 'respons', 'creat', 'requir', 'file']"
116,116,NoOther,It execute itself remotely if successfully copied,0,accessible network shares and execute itself remotely if successfully,execut remot success copi,access network share execut remot success,"['execut', 'remot', 'success', 'copi']","['access', 'network', 'share', 'execut', 'remot', 'success']"
117,117,NoOther,The malware overwriting them with a JPEG image or 192KB blocks of random data,0,file names and starts overwriting them with a JPEG,malwar overwrit jpeg imag 192kb block random data,file name start overwrit jpeg,"['malwar', 'overwrit', 'jpeg', 'imag', '192kb', 'block', 'random', 'data']","['file', 'name', 'start', 'overwrit', 'jpeg']"
118,118,NoOther,is copied the valuable information,0,where the valuable information is copied and sent back to,copi valuabl inform,valuabl inform copi sent back,"['copi', 'valuabl', 'inform']","['valuabl', 'inform', 'copi', 'sent', 'back']"
119,119,NoOther,The malware deletes all files on a computer,0,energy sector. The malware deletes all files Page Targeted,malwar delet file comput,energi sector. malwar delet file page target,"['malwar', 'delet', 'file', 'comput']","['energi', 'sector.', 'malwar', 'delet', 'file', 'page', 'target']"
120,120,NoOther,scan for deleted files on an infected computer,0,utilization. It can also scan for deleted files on,scan delet file infect comput,utilization. also scan delet file,"['scan', 'delet', 'file', 'infect', 'comput']","['utilization.', 'also', 'scan', 'delet', 'file']"
121,121,NoOther,The initial stages involve the installation and configuration of the threat’s internal services,0,architecture. The initial stages involve the installation and configuration,initi stage involv instal configur threat intern servic,architecture. initi stage involv instal configur,"['initi', 'stage', 'involv', 'instal', 'configur', 'threat', 'intern', 'servic']","['architecture.', 'initi', 'stage', 'involv', 'instal', 'configur']"
122,122,NoOther,it Stage 1 execute,0,it will install and execute Stage 1. It’s likely,stage execut,instal execut stage 1. like,"['stage', 'execut']","['instal', 'execut', 'stage', '1.', 'like']"
123,123,NoOther,the attackers who operated Regin cleaned up compromised computers,0,attackers who operated Regin cleaned up compromised computers once they,attack oper regin clean compromis comput,attack oper regin clean compromis comput onc,"['attack', 'oper', 'regin', 'clean', 'compromis', 'comput']","['attack', 'oper', 'regin', 'clean', 'compromis', 'comput', 'onc']"
124,124,NoOther,Regin logs to data the ApplicationLog.dat file,0,04h BYTEsectsize-4 Data Regin logs data to the ApplicationLog.dat,regin log data  dat-file file,04h bytesectsize-4 data regin log data  dat-file,"['regin', 'log', 'data', 'dat-file', 'file']","['04h', 'bytesectsize-4', 'data', 'regin', 'log', 'data', 'dat-file']"
125,125,NoOther,a file execute the data,0,pipes or sockets and execute the data. The recovered,file execut data,pipe socket execut data. recov,"['file', 'execut', 'data']","['pipe', 'socket', 'execut', 'data.', 'recov']"
126,126,NoOther,Stage 1 looks for the last partition (in terms of physical location) on disk,0,"extended attribute, Stage 1 looks for the last partition",stage look last partit term physic locat disk,extend attribut stage look last partit,"['stage', 'look', 'last', 'partit', 'term', 'physic', 'locat', 'disk']","['extend', 'attribut', 'stage', 'look', 'last', 'partit']"
127,127,NoOther,Stage 1 searches for in the payload the raw sectors in this area of the disk,0,location) on disk and searches for the payload in,stage search payload raw sector thi area disk,locat disk search payload,"['stage', 'search', 'payload', 'raw', 'sector', 'thi', 'area', 'disk']","['locat', 'disk', 'search', 'payload']"
128,128,NoOther,"the module delete some other, prob- ably older, components which might be present on the system",0,"the module attempts to delete some other, prob- ably",modul delet prob- abli older compon might present system,modul attempt delet prob- abli,"['modul', 'delet', 'prob-', 'abli', 'older', 'compon', 'might', 'present', 'system']","['modul', 'attempt', 'delet', 'prob-', 'abli']"
129,129,NoOther,check if current directory has a file named «U»,0,is step is to check if current directory has,check current directori ha file name «u»,step check current directori ha,"['check', 'current', 'directori', 'ha', 'file', 'name', '«u»']","['step', 'check', 'current', 'directori', 'ha']"
130,130,NoOther,the module wipes the file,0,"180 days, the module wipes TLP: Green For any",modul wipe file,180 day modul wipe tlp: green ani,"['modul', 'wipe', 'file']","['180', 'day', 'modul', 'wipe', 'tlp:', 'green', 'ani']"
131,131,NoOther,saved it to in a disk a file named «ctfmon.exe»,0,byte value 0x55 and saved to a disk in,save disk file name  exe-file,byte valu 0x55 save disk,"['save', 'disk', 'file', 'name', 'exe-file']","['byte', 'valu', '0x55', 'save', 'disk']"
132,132,NoOther,WinRar SFX file starts the module from %APPDATA%\Microsoft\Display\DmaUp3. exe,0,file that drops and starts the module from %APPDATA%\Microsoft\Display\DmaUp3.,winrar sfx file start modul hash-code exe,file drop start modul hash-code,"['winrar', 'sfx', 'file', 'start', 'modul', 'hash-code', 'exe']","['file', 'drop', 'start', 'modul', 'hash-code']"
133,133,NoOther,the malware executes some kind of embedded script,0,local system the malware executes some kind of embedded,malwar execut kind embed script,local system malwar execut kind embed,"['malwar', 'execut', 'kind', 'embed', 'script']","['local', 'system', 'malwar', 'execut', 'kind', 'embed']"
134,134,NoOther,the downloaded file ex- ecutes it,0,7786570139f78e78bc940597) to %APPDATA%\MICROSOFT\DISPLAY and executes it. This component is,download file ex- ecut,execut it. thi compon,"['download', 'file', 'ex-', 'ecut']","['execut', 'it.', 'thi', 'compon']"
135,135,NoOther,The igfxext.exe component run,0,dropped to disk and run It spawns an- other,igfxext.ex compon run,drop disk run spawn an-,"['igfxext.ex', 'compon', 'run']","['drop', 'disk', 'run', 'spawn', 'an-']"
136,136,NoOther,The running process overwrites the igfxext.exe image in with the suspended process this smaller chunk of code,0,0xbb. The running process overwrites the igfxext.exe image in,run process overwrit igfxext.ex imag suspend process thi smaller chunk code,0xbb. run process overwrit igfxext.ex imag,"['run', 'process', 'overwrit', 'igfxext.ex', 'imag', 'suspend', 'process', 'thi', 'smaller', 'chunk', 'code']","['0xbb.', 'run', 'process', 'overwrit', 'igfxext.ex', 'imag']"
137,137,NoOther,code running within svchost.exe on WinXP SP3 This sample is started,0,by certificate. This sample is started by code running within,code run within svchost.ex winxp sp3 thi sampl start,certificate. thi sampl start code run within,"['code', 'run', 'within', 'svchost.ex', 'winxp', 'sp3', 'thi', 'sampl', 'start']","['certificate.', 'thi', 'sampl', 'start', 'code', 'run', 'within']"
138,138,NoOther,"This component writes the retrieved values ondisk to a ran- domly named .tmp, file like ffffz07131101.tmp",0,component then encrypts and writes the retrieved values ondisk,thi compon write retriev valu ondisk ran- domli name .tmp file like  tmp-file,compon encrypt write retriev valu ondisk,"['thi', 'compon', 'write', 'retriev', 'valu', 'ondisk', 'ran-', 'domli', 'name', '.tmp', 'file', 'like', 'tmp-file']","['compon', 'encrypt', 'write', 'retriev', 'valu', 'ondisk']"
139,139,NoOther,This keylogger module stores gathered data in a log file,0,keylogger module encrypts and stores gathered data in a,thi keylogg modul store gather data log file,keylogg modul encrypt store gather data,"['thi', 'keylogg', 'modul', 'store', 'gather', 'data', 'log', 'file']","['keylogg', 'modul', 'encrypt', 'store', 'gather', 'data']"
140,140,NoOther,The file install.exe write two files (doc.exe and test.exe) to the hard-coded path C:\Users\Public,0,file install.exe attempts to write two files (doc.exe and,file install.ex write two file doc.ex test.ex hard-cod path system-path ,file install.ex attempt write two file doc.ex,"['file', 'install.ex', 'write', 'two', 'file', 'doc.ex', 'test.ex', 'hard-cod', 'path', 'system-path']","['file', 'install.ex', 'attempt', 'write', 'two', 'file', 'doc.ex']"
141,141,NoOther,"The first dropped file, doc.exe execute test.exe with the elevated privileges",0,and then attempts to execute test.exe with the elevated,first drop file doc.ex execut test.ex elev privileg,attempt execut test.ex elev,"['first', 'drop', 'file', 'doc.ex', 'execut', 'test.ex', 'elev', 'privileg']","['attempt', 'execut', 'test.ex', 'elev']"
142,142,NoOther,Creates the log file: %TEMP%\~DFD3O8.tmp,0,PE32 DLL Exports: _LowLevelKeyboardProc@12 Creates the log file: %TEMP%\~DFD3O8.tmp.,creat log file: system-path  tmp-file some-variable,pe32 dll exports: creat log file: system-path  tmp-file some-variable,"['creat', 'log', 'file:', 'system-path', 'tmp-file', 'some-variable']","['pe32', 'dll', 'exports:', 'creat', 'log', 'file:', 'system-path', 'tmp-file', 'some-variable']"
143,143,NoOther,read it from disk,0,"executed command), it is read from disk and uploaded",read disk,execut command read disk upload,"['read', 'disk']","['execut', 'command', 'read', 'disk', 'upload']"
