,label,text-rel,label_num,tokens,text-neigh,token
247,ActionName,executed both applications,1,is created,a temporary directory and executed This way it appears,is created
248,ActionName,was also executed the malware,1,installed,"executed, but the malware was also executed silently. OPERATION CLEAVER Résumé",installed
249,ActionName,are cached the results in a location the dropped malware can access,1,provides,"is entered, the results are cached in a location the",provides
250,ActionName,executed the malware (TinyZbot),1,is written,(TinyZbot) is dropped and executed This clever scheme makes,is written
251,ActionName,is launched the main application,1,read,"after, the main application is launched 17: Unable to connect",read
252,ActionName,This form stores the submitted information while the application is running,1,is based,"the submission forms, only stores the submitted information while",is based
253,ActionName,Two similar applications automate the execution of Mimikatz,1,be scrambled,Operation Cleaver in order automate the execution of Mimikatz.,be scrambled
254,ActionName,zhMimikatz executes the correct version of Mimikatz for the current system,1,is saved,cached network credentials. zhMimikatz executes the correct version of,is saved
255,ActionName,MimikatzWrapper logs these results to in res.txt the executing directory,1,reflected,is that MimikatzWrapper also logs these results to res.txt,reflected
256,ActionName,tools like the PVZ tool chain and Csext execute with logged results,1,’s,chain and Csext to execute with logged results: 22:,’s
257,ActionName,it create a copy of itself with a modified configuration stored as a PE resource,1,is encrypted,"been achieved, it will create a copy of itself",is encrypted
258,ActionName,it execute the copy utilizing PsExec,1,be set up,"resource, then send and execute the copy utilizing PsExec.",be set up
259,ActionName,be executed cmd.exe,1,keep,line requests that cmd.exe be executed with the command ipconfig,keep
260,ActionName,be deleted the file from the infected system,1,uses,requests that the file be deleted from the infected system.,uses
261,ActionName,they copied the malicious TinyZBot executable to the %AppData% directory,1,stores,of the executable and copied the malicious TinyZBot executable,stores
262,ActionName,they opened an image stored in the resource section of the executable,1,store,"TinyZBot were executed, they opened an image stored in",store
263,ActionName,a new version allowed for self-deletion,1,intercepted,version was compiled which allowed for self-deletion. On May,intercepted
264,ActionName,If be started another TinyZBot instance no mutex and process pair was located,1,contain,"another TinyZBot instance would be started and Control • 88.150.214.168,",contain
265,ActionName,are stored the results in a central location on disk that the PVZ tools utilize,1,load,"the server, the results are stored in a central location",load
266,ActionName,Command functionality is limited to executing executables,1,ensure,"tools utilize. Command functionality is limited to executing supplied commands,",ensure
267,ActionName,PVZ-In being invoked a command line utility,1,install,line utility capable of being invoked by PVZ-In. Targeting information,install
268,ActionName,Logger Module records them to a file,1,installs,the user’s actions and records them to a file.,installs
269,ActionName,The resulting log is written out,1,behaves,data. The resulting log is written out to a location where,behaves
270,ActionName,he command and control executing applications,1,is created,"supports upgrading, downloading, and executing of applications, as well",is created
271,ActionName,he command and control executing batch scripts,1,copies,"applications, as well as executing batch scripts. WndTest installs",copies
272,ActionName,This configuration executes zhCat,1,registers,%% ## This configuration executes zhCat to connect back,registers
273,ActionName,This zhCat instance is running cmd.exe,1,is registered,"443. This zhCat instance is running cmd.exe, effectively making it",is registered
274,ActionName,the slideshow.zip file When writes several files opened,1,ensure,"opened, the slideshow.zip file writes and executes several files:",ensure
275,ActionName,the slideshow.zip file When executes several files opened,1,craft,slideshow.zip file writes and executes several files: C:\Users\Username\AppData\Local\Temp\IXP000.TMP\AdobeR1.exe C:\Users\,craft
276,ActionName,When are deleted both AdobeR1.exe and pictures.exe the slideshow is closed,1,be used,both AdobeR1.exe and pictures.exe are deleted The AdobeR1 file writes,be used
277,ActionName,The AdobeR1 file writes a series of executable files,1,is disabled,deleted. The AdobeR1 file writes a series of executable,is disabled
278,ActionName,GooglUpd cleans up the program files if they exist,1,be loaded,"then runs GooglUpd, which cleans up the program files if",be loaded
279,ActionName,AdbrRader writes the file vgadmysadm.tmp with the name of another registry key 2 with startup info,1,loads,through registry key 2) writes the file vgadmysadm.tmp with,loads
280,ActionName,rundl132 writes the external IP,1,locates,Internet Files\Content.IE5\Q7B90TFG\raw1.txt Then rundl132 writes the external IP to:,locates
281,ActionName,the attacker triggered the execution of a file on the victim’s system,1,parses,the attacker has already triggered the execution of a,parses
282,ActionName,an attacker Java code executing with the permissions of the host application,1,is loaded,"application in unintended ways, executing Java code with the",is loaded
283,ActionName,a sample Javascript snippet execute shell command,1,registers,sample Javascript snippet to execute shell command. 3 http://developer.android.com/reference/android/webkit/WebView.html#,registers
284,ActionName,the attacker modify files that the host app can write to,1,start,"the victim’s device, or modify files that the host",start
285,ActionName,an attacker load executables compiled from JNI code,1,load,"5, an attacker can load executables compiled from JNI",load
286,ActionName,the RAT create a file mapping named &*SDKJfhksdf89*DIUKJDSF&*sdfsdf78sdfsdf,1,install,the RAT attempts to create a file mapping named,install
287,ActionName,the RAT load a binary representation of a date/time value from a file C:\RECYCLER\restore.dat,1,disable,"running, the RAT will load a binary representation of",disable
288,ActionName,The malware execute this file via the WinExec API,1,obtain,"temporary directory, and then execute this file via the",obtain
289,ActionName,the malware delete the content saved from the first request,1,running,"Finally, the malware will delete the content saved from",running
290,ActionName,This dropper writing the payload to disk,1,be injected,an embedded resource before writing the payload to disk,be injected
291,ActionName,This dropper executing it,1,creating,payload to disk and executing it. Several instances of,creating
292,ActionName,Both the document and executable are written to disk,1,is written,the document and executable are written to disk and the,is written
293,ActionName,Both the document and executable executed via the ShellExecute             API (using the verb open),1,injected,to disk and the executed via the ShellExecute API,injected
294,ActionName,the dropper deletes itself via a batch file,1,uses,"McUpdate. Finally, the dropper deletes itself via a batch",uses
295,ActionName,The attacker uses the Microsoft.XMLDOM ActiveX control to load a one-line XML string containing a file path to the EMET DLL,1,receives,prevention (DEP) The attacker uses the Microsoft.XMLDOM ActiveX control,receives
296,ActionName,The attacker overwrites the vftable pointer of a flash.Media.Sound() object in to memory point to the pivot,1,control,code. The attacker then overwrites the vftable pointer of,control
